week_monday,city_abbr,brand_slug,brand_zh,city_name,index,index_log,index_z
2015-12-28,BJ,AITO,问界,北京,0,,-0.6486861996316785
2016-01-04,BJ,AITO,问界,北京,0,,-0.6486861996316785
2016-01-11,BJ,AITO,问界,北京,0,,-0.6486861996316785
2016-01-18,BJ,AITO,问界,北京,0,,-0.6486861996316785
2016-01-25,BJ,AITO,问界,北京,0,,-0.6486861996316785
2016-02-01,BJ,AITO,问界,北京,0,,-0.6486861996316785
2016-02-08,BJ,AITO,问界,北京,0,,-0.6486861996316785
2016-02-15,BJ,AITO,问界,北京,0,,-0.6486861996316785
2016-02-22,BJ,AITO,问界,北京,0,,-0.6486861996316785
2016-02-29,BJ,AITO,问界,北京,0,,-0.6486861996316785
2016-03-07,BJ,AITO,问界,北京,0,,-0.6486861996316785
2016-03-14,BJ,AITO,问界,北京,0,,-0.6486861996316785
2016-03-21,BJ,AITO,问界,北京,0,,-0.6486861996316785
2016-03-28,BJ,AITO,问界,北京,0,,-0.6486861996316785
2016-04-04,BJ,AITO,问界,北京,0,,-0.6486861996316785
2016-04-11,BJ,AITO,问界,北京,0,,-0.6486861996316785
2016-04-18,BJ,AITO,问界,北京,0,,-0.6486861996316785
2016-04-25,BJ,AITO,问界,北京,0,,-0.6486861996316785
2016-05-02,BJ,AITO,问界,北京,0,,-0.6486861996316785
2016-05-09,BJ,AITO,问界,北京,0,,-0.6486861996316785
2016-05-16,BJ,AITO,问界,北京,0,,-0.6486861996316785
2016-05-23,BJ,AITO,问界,北京,0,,-0.6486861996316785
2016-05-30,BJ,AITO,问界,北京,0,,-0.6486861996316785
2016-06-06,BJ,AITO,问界,北京,0,,-0.6486861996316785
2016-06-13,BJ,AITO,问界,北京,0,,-0.6486861996316785
2016-06-20,BJ,AITO,问界,北京,0,,-0.6486861996316785
2016-06-27,BJ,AITO,问界,北京,0,,-0.6486861996316785
2016-07-04,BJ,AITO,问界,北京,0,,-0.6486861996316785
2016-07-11,BJ,AITO,问界,北京,0,,-0.6486861996316785
2016-07-18,BJ,AITO,问界,北京,0,,-0.6486861996316785
2016-07-25,BJ,AITO,问界,北京,0,,-0.6486861996316785
2016-08-01,BJ,AITO,问界,北京,0,,-0.6486861996316785
2016-08-08,BJ,AITO,问界,北京,0,,-0.6486861996316785
2016-08-15,BJ,AITO,问界,北京,0,,-0.6486861996316785
2016-08-22,BJ,AITO,问界,北京,0,,-0.6486861996316785
2016-08-29,BJ,AITO,问界,北京,0,,-0.6486861996316785
2016-09-05,BJ,AITO,问界,北京,0,,-0.6486861996316785
2016-09-12,BJ,AITO,问界,北京,0,,-0.6486861996316785
2016-09-19,BJ,AITO,问界,北京,0,,-0.6486861996316785
2016-09-26,BJ,AITO,问界,北京,0,,-0.6486861996316785
2016-10-03,BJ,AITO,问界,北京,0,,-0.6486861996316785
2016-10-10,BJ,AITO,问界,北京,0,,-0.6486861996316785
2016-10-17,BJ,AITO,问界,北京,0,,-0.6486861996316785
2016-10-24,BJ,AITO,问界,北京,0,,-0.6486861996316785
2016-10-31,BJ,AITO,问界,北京,0,,-0.6486861996316785
2016-11-07,BJ,AITO,问界,北京,0,,-0.6486861996316785
2016-11-14,BJ,AITO,问界,北京,0,,-0.6486861996316785
2016-11-21,BJ,AITO,问界,北京,0,,-0.6486861996316785
2016-11-28,BJ,AITO,问界,北京,0,,-0.6486861996316785
2016-12-05,BJ,AITO,问界,北京,0,,-0.6486861996316785
2016-12-12,BJ,AITO,问界,北京,0,,-0.6486861996316785
2016-12-19,BJ,AITO,问界,北京,0,,-0.6486861996316785
2016-12-26,BJ,AITO,问界,北京,0,,-0.6486861996316785
2017-01-02,BJ,AITO,问界,北京,0,,-0.6486861996316785
2017-01-09,BJ,AITO,问界,北京,0,,-0.6486861996316785
2017-01-16,BJ,AITO,问界,北京,0,,-0.6486861996316785
2017-01-23,BJ,AITO,问界,北京,0,,-0.6486861996316785
2017-01-30,BJ,AITO,问界,北京,0,,-0.6486861996316785
2017-02-06,BJ,AITO,问界,北京,0,,-0.6486861996316785
2017-02-13,BJ,AITO,问界,北京,0,,-0.6486861996316785
2017-02-20,BJ,AITO,问界,北京,0,,-0.6486861996316785
2017-02-27,BJ,AITO,问界,北京,0,,-0.6486861996316785
2017-03-06,BJ,AITO,问界,北京,0,,-0.6486861996316785
2017-03-13,BJ,AITO,问界,北京,0,,-0.6486861996316785
2017-03-20,BJ,AITO,问界,北京,0,,-0.6486861996316785
2017-03-27,BJ,AITO,问界,北京,0,,-0.6486861996316785
2017-04-03,BJ,AITO,问界,北京,0,,-0.6486861996316785
2017-04-10,BJ,AITO,问界,北京,0,,-0.6486861996316785
2017-04-17,BJ,AITO,问界,北京,0,,-0.6486861996316785
2017-04-24,BJ,AITO,问界,北京,0,,-0.6486861996316785
2017-05-01,BJ,AITO,问界,北京,0,,-0.6486861996316785
2017-05-08,BJ,AITO,问界,北京,0,,-0.6486861996316785
2017-05-15,BJ,AITO,问界,北京,0,,-0.6486861996316785
2017-05-22,BJ,AITO,问界,北京,0,,-0.6486861996316785
2017-05-29,BJ,AITO,问界,北京,0,,-0.6486861996316785
2017-06-05,BJ,AITO,问界,北京,0,,-0.6486861996316785
2017-06-12,BJ,AITO,问界,北京,0,,-0.6486861996316785
2017-06-19,BJ,AITO,问界,北京,0,,-0.6486861996316785
2017-06-26,BJ,AITO,问界,北京,0,,-0.6486861996316785
2017-07-03,BJ,AITO,问界,北京,0,,-0.6486861996316785
2017-07-10,BJ,AITO,问界,北京,0,,-0.6486861996316785
2017-07-17,BJ,AITO,问界,北京,0,,-0.6486861996316785
2017-07-24,BJ,AITO,问界,北京,0,,-0.6486861996316785
2017-07-31,BJ,AITO,问界,北京,0,,-0.6486861996316785
2017-08-07,BJ,AITO,问界,北京,0,,-0.6486861996316785
2017-08-14,BJ,AITO,问界,北京,0,,-0.6486861996316785
2017-08-21,BJ,AITO,问界,北京,0,,-0.6486861996316785
2017-08-28,BJ,AITO,问界,北京,0,,-0.6486861996316785
2017-09-04,BJ,AITO,问界,北京,0,,-0.6486861996316785
2017-09-11,BJ,AITO,问界,北京,0,,-0.6486861996316785
2017-09-18,BJ,AITO,问界,北京,0,,-0.6486861996316785
2017-09-25,BJ,AITO,问界,北京,0,,-0.6486861996316785
2017-10-02,BJ,AITO,问界,北京,0,,-0.6486861996316785
2017-10-09,BJ,AITO,问界,北京,0,,-0.6486861996316785
2017-10-16,BJ,AITO,问界,北京,0,,-0.6486861996316785
2017-10-23,BJ,AITO,问界,北京,0,,-0.6486861996316785
2017-10-30,BJ,AITO,问界,北京,0,,-0.6486861996316785
2017-11-06,BJ,AITO,问界,北京,0,,-0.6486861996316785
2017-11-13,BJ,AITO,问界,北京,0,,-0.6486861996316785
2017-11-20,BJ,AITO,问界,北京,0,,-0.6486861996316785
2017-11-27,BJ,AITO,问界,北京,0,,-0.6486861996316785
2017-12-04,BJ,AITO,问界,北京,0,,-0.6486861996316785
2017-12-11,BJ,AITO,问界,北京,0,,-0.6486861996316785
2017-12-18,BJ,AITO,问界,北京,0,,-0.6486861996316785
2017-12-25,BJ,AITO,问界,北京,0,,-0.6486861996316785
2018-01-01,BJ,AITO,问界,北京,0,,-0.6486861996316785
2018-01-08,BJ,AITO,问界,北京,0,,-0.6486861996316785
2018-01-15,BJ,AITO,问界,北京,0,,-0.6486861996316785
2018-01-22,BJ,AITO,问界,北京,0,,-0.6486861996316785
2018-01-29,BJ,AITO,问界,北京,0,,-0.6486861996316785
2018-02-05,BJ,AITO,问界,北京,0,,-0.6486861996316785
2018-02-12,BJ,AITO,问界,北京,0,,-0.6486861996316785
2018-02-19,BJ,AITO,问界,北京,0,,-0.6486861996316785
2018-02-26,BJ,AITO,问界,北京,0,,-0.6486861996316785
2018-03-05,BJ,AITO,问界,北京,0,,-0.6486861996316785
2018-03-12,BJ,AITO,问界,北京,0,,-0.6486861996316785
2018-03-19,BJ,AITO,问界,北京,0,,-0.6486861996316785
2018-03-26,BJ,AITO,问界,北京,0,,-0.6486861996316785
2018-04-02,BJ,AITO,问界,北京,0,,-0.6486861996316785
2018-04-09,BJ,AITO,问界,北京,0,,-0.6486861996316785
2018-04-16,BJ,AITO,问界,北京,0,,-0.6486861996316785
2018-04-23,BJ,AITO,问界,北京,0,,-0.6486861996316785
2018-04-30,BJ,AITO,问界,北京,0,,-0.6486861996316785
2018-05-07,BJ,AITO,问界,北京,0,,-0.6486861996316785
2018-05-14,BJ,AITO,问界,北京,0,,-0.6486861996316785
2018-05-21,BJ,AITO,问界,北京,0,,-0.6486861996316785
2018-05-28,BJ,AITO,问界,北京,0,,-0.6486861996316785
2018-06-04,BJ,AITO,问界,北京,0,,-0.6486861996316785
2018-06-11,BJ,AITO,问界,北京,0,,-0.6486861996316785
2018-06-18,BJ,AITO,问界,北京,0,,-0.6486861996316785
2018-06-25,BJ,AITO,问界,北京,0,,-0.6486861996316785
2018-07-02,BJ,AITO,问界,北京,0,,-0.6486861996316785
2018-07-09,BJ,AITO,问界,北京,0,,-0.6486861996316785
2018-07-16,BJ,AITO,问界,北京,0,,-0.6486861996316785
2018-07-23,BJ,AITO,问界,北京,0,,-0.6486861996316785
2018-07-30,BJ,AITO,问界,北京,0,,-0.6486861996316785
2018-08-06,BJ,AITO,问界,北京,0,,-0.6486861996316785
2018-08-13,BJ,AITO,问界,北京,0,,-0.6486861996316785
2018-08-20,BJ,AITO,问界,北京,0,,-0.6486861996316785
2018-08-27,BJ,AITO,问界,北京,0,,-0.6486861996316785
2018-09-03,BJ,AITO,问界,北京,0,,-0.6486861996316785
2018-09-10,BJ,AITO,问界,北京,0,,-0.6486861996316785
2018-09-17,BJ,AITO,问界,北京,0,,-0.6486861996316785
2018-09-24,BJ,AITO,问界,北京,0,,-0.6486861996316785
2018-10-01,BJ,AITO,问界,北京,0,,-0.6486861996316785
2018-10-08,BJ,AITO,问界,北京,0,,-0.6486861996316785
2018-10-15,BJ,AITO,问界,北京,0,,-0.6486861996316785
2018-10-22,BJ,AITO,问界,北京,0,,-0.6486861996316785
2018-10-29,BJ,AITO,问界,北京,0,,-0.6486861996316785
2018-11-05,BJ,AITO,问界,北京,0,,-0.6486861996316785
2018-11-12,BJ,AITO,问界,北京,0,,-0.6486861996316785
2018-11-19,BJ,AITO,问界,北京,0,,-0.6486861996316785
2018-11-26,BJ,AITO,问界,北京,0,,-0.6486861996316785
2018-12-03,BJ,AITO,问界,北京,0,,-0.6486861996316785
2018-12-10,BJ,AITO,问界,北京,0,,-0.6486861996316785
2018-12-17,BJ,AITO,问界,北京,0,,-0.6486861996316785
2018-12-24,BJ,AITO,问界,北京,0,,-0.6486861996316785
2018-12-31,BJ,AITO,问界,北京,0,,-0.6486861996316785
2019-01-07,BJ,AITO,问界,北京,0,,-0.6486861996316785
2019-01-14,BJ,AITO,问界,北京,0,,-0.6486861996316785
2019-01-21,BJ,AITO,问界,北京,0,,-0.6486861996316785
2019-01-28,BJ,AITO,问界,北京,0,,-0.6486861996316785
2019-02-04,BJ,AITO,问界,北京,0,,-0.6486861996316785
2019-02-11,BJ,AITO,问界,北京,0,,-0.6486861996316785
2019-02-18,BJ,AITO,问界,北京,0,,-0.6486861996316785
2019-02-25,BJ,AITO,问界,北京,0,,-0.6486861996316785
2019-03-04,BJ,AITO,问界,北京,0,,-0.6486861996316785
2019-03-11,BJ,AITO,问界,北京,0,,-0.6486861996316785
2019-03-18,BJ,AITO,问界,北京,0,,-0.6486861996316785
2019-03-25,BJ,AITO,问界,北京,0,,-0.6486861996316785
2019-04-01,BJ,AITO,问界,北京,0,,-0.6486861996316785
2019-04-08,BJ,AITO,问界,北京,0,,-0.6486861996316785
2019-04-15,BJ,AITO,问界,北京,0,,-0.6486861996316785
2019-04-22,BJ,AITO,问界,北京,0,,-0.6486861996316785
2019-04-29,BJ,AITO,问界,北京,0,,-0.6486861996316785
2019-05-06,BJ,AITO,问界,北京,0,,-0.6486861996316785
2019-05-13,BJ,AITO,问界,北京,0,,-0.6486861996316785
2019-05-20,BJ,AITO,问界,北京,0,,-0.6486861996316785
2019-05-27,BJ,AITO,问界,北京,0,,-0.6486861996316785
2019-06-03,BJ,AITO,问界,北京,0,,-0.6486861996316785
2019-06-10,BJ,AITO,问界,北京,0,,-0.6486861996316785
2019-06-17,BJ,AITO,问界,北京,0,,-0.6486861996316785
2019-06-24,BJ,AITO,问界,北京,0,,-0.6486861996316785
2019-07-01,BJ,AITO,问界,北京,0,,-0.6486861996316785
2019-07-08,BJ,AITO,问界,北京,0,,-0.6486861996316785
2019-07-15,BJ,AITO,问界,北京,0,,-0.6486861996316785
2019-07-22,BJ,AITO,问界,北京,0,,-0.6486861996316785
2019-07-29,BJ,AITO,问界,北京,0,,-0.6486861996316785
2019-08-05,BJ,AITO,问界,北京,0,,-0.6486861996316785
2019-08-12,BJ,AITO,问界,北京,0,,-0.6486861996316785
2019-08-19,BJ,AITO,问界,北京,0,,-0.6486861996316785
2019-08-26,BJ,AITO,问界,北京,0,,-0.6486861996316785
2019-09-02,BJ,AITO,问界,北京,0,,-0.6486861996316785
2019-09-09,BJ,AITO,问界,北京,0,,-0.6486861996316785
2019-09-16,BJ,AITO,问界,北京,0,,-0.6486861996316785
2019-09-23,BJ,AITO,问界,北京,0,,-0.6486861996316785
2019-09-30,BJ,AITO,问界,北京,0,,-0.6486861996316785
2019-10-07,BJ,AITO,问界,北京,0,,-0.6486861996316785
2019-10-14,BJ,AITO,问界,北京,0,,-0.6486861996316785
2019-10-21,BJ,AITO,问界,北京,0,,-0.6486861996316785
2019-10-28,BJ,AITO,问界,北京,0,,-0.6486861996316785
2019-11-04,BJ,AITO,问界,北京,0,,-0.6486861996316785
2019-11-11,BJ,AITO,问界,北京,0,,-0.6486861996316785
2019-11-18,BJ,AITO,问界,北京,0,,-0.6486861996316785
2019-11-25,BJ,AITO,问界,北京,0,,-0.6486861996316785
2019-12-02,BJ,AITO,问界,北京,0,,-0.6486861996316785
2019-12-09,BJ,AITO,问界,北京,0,,-0.6486861996316785
2019-12-16,BJ,AITO,问界,北京,0,,-0.6486861996316785
2019-12-23,BJ,AITO,问界,北京,0,,-0.6486861996316785
2019-12-30,BJ,AITO,问界,北京,0,,-0.6486861996316785
2020-01-06,BJ,AITO,问界,北京,0,,-0.6486861996316785
2020-01-13,BJ,AITO,问界,北京,0,,-0.6486861996316785
2020-01-20,BJ,AITO,问界,北京,0,,-0.6486861996316785
2020-01-27,BJ,AITO,问界,北京,0,,-0.6486861996316785
2020-02-03,BJ,AITO,问界,北京,0,,-0.6486861996316785
2020-02-10,BJ,AITO,问界,北京,0,,-0.6486861996316785
2020-02-17,BJ,AITO,问界,北京,0,,-0.6486861996316785
2020-02-24,BJ,AITO,问界,北京,0,,-0.6486861996316785
2020-03-02,BJ,AITO,问界,北京,0,,-0.6486861996316785
2020-03-09,BJ,AITO,问界,北京,0,,-0.6486861996316785
2020-03-16,BJ,AITO,问界,北京,0,,-0.6486861996316785
2020-03-23,BJ,AITO,问界,北京,0,,-0.6486861996316785
2020-03-30,BJ,AITO,问界,北京,0,,-0.6486861996316785
2020-04-06,BJ,AITO,问界,北京,0,,-0.6486861996316785
2020-04-13,BJ,AITO,问界,北京,0,,-0.6486861996316785
2020-04-20,BJ,AITO,问界,北京,0,,-0.6486861996316785
2020-04-27,BJ,AITO,问界,北京,0,,-0.6486861996316785
2020-05-04,BJ,AITO,问界,北京,0,,-0.6486861996316785
2020-05-11,BJ,AITO,问界,北京,0,,-0.6486861996316785
2020-05-18,BJ,AITO,问界,北京,0,,-0.6486861996316785
2020-05-25,BJ,AITO,问界,北京,0,,-0.6486861996316785
2020-06-01,BJ,AITO,问界,北京,0,,-0.6486861996316785
2020-06-08,BJ,AITO,问界,北京,0,,-0.6486861996316785
2020-06-15,BJ,AITO,问界,北京,0,,-0.6486861996316785
2020-06-22,BJ,AITO,问界,北京,0,,-0.6486861996316785
2020-06-29,BJ,AITO,问界,北京,0,,-0.6486861996316785
2020-07-06,BJ,AITO,问界,北京,0,,-0.6486861996316785
2020-07-13,BJ,AITO,问界,北京,0,,-0.6486861996316785
2020-07-20,BJ,AITO,问界,北京,0,,-0.6486861996316785
2020-07-27,BJ,AITO,问界,北京,0,,-0.6486861996316785
2020-08-03,BJ,AITO,问界,北京,0,,-0.6486861996316785
2020-08-10,BJ,AITO,问界,北京,0,,-0.6486861996316785
2020-08-17,BJ,AITO,问界,北京,0,,-0.6486861996316785
2020-08-24,BJ,AITO,问界,北京,0,,-0.6486861996316785
2020-08-31,BJ,AITO,问界,北京,0,,-0.6486861996316785
2020-09-07,BJ,AITO,问界,北京,0,,-0.6486861996316785
2020-09-14,BJ,AITO,问界,北京,0,,-0.6486861996316785
2020-09-21,BJ,AITO,问界,北京,0,,-0.6486861996316785
2020-09-28,BJ,AITO,问界,北京,0,,-0.6486861996316785
2020-10-05,BJ,AITO,问界,北京,0,,-0.6486861996316785
2020-10-12,BJ,AITO,问界,北京,0,,-0.6486861996316785
2020-10-19,BJ,AITO,问界,北京,0,,-0.6486861996316785
2020-10-26,BJ,AITO,问界,北京,0,,-0.6486861996316785
2020-11-02,BJ,AITO,问界,北京,0,,-0.6486861996316785
2020-11-09,BJ,AITO,问界,北京,0,,-0.6486861996316785
2020-11-16,BJ,AITO,问界,北京,0,,-0.6486861996316785
2020-11-23,BJ,AITO,问界,北京,0,,-0.6486861996316785
2020-11-30,BJ,AITO,问界,北京,0,,-0.6486861996316785
2020-12-07,BJ,AITO,问界,北京,0,,-0.6486861996316785
2020-12-14,BJ,AITO,问界,北京,0,,-0.6486861996316785
2020-12-21,BJ,AITO,问界,北京,0,,-0.6486861996316785
2020-12-28,BJ,AITO,问界,北京,0,,-0.6486861996316785
2021-01-04,BJ,AITO,问界,北京,0,,-0.6486861996316785
2021-01-11,BJ,AITO,问界,北京,0,,-0.6486861996316785
2021-01-18,BJ,AITO,问界,北京,0,,-0.6486861996316785
2021-01-25,BJ,AITO,问界,北京,0,,-0.6486861996316785
2021-02-01,BJ,AITO,问界,北京,0,,-0.6486861996316785
2021-02-08,BJ,AITO,问界,北京,0,,-0.6486861996316785
2021-02-15,BJ,AITO,问界,北京,0,,-0.6486861996316785
2021-02-22,BJ,AITO,问界,北京,0,,-0.6486861996316785
2021-03-01,BJ,AITO,问界,北京,0,,-0.6486861996316785
2021-03-08,BJ,AITO,问界,北京,0,,-0.6486861996316785
2021-03-15,BJ,AITO,问界,北京,0,,-0.6486861996316785
2021-03-22,BJ,AITO,问界,北京,0,,-0.6486861996316785
2021-03-29,BJ,AITO,问界,北京,0,,-0.6486861996316785
2021-04-05,BJ,AITO,问界,北京,0,,-0.6486861996316785
2021-04-12,BJ,AITO,问界,北京,0,,-0.6486861996316785
2021-04-19,BJ,AITO,问界,北京,0,,-0.6486861996316785
2021-04-26,BJ,AITO,问界,北京,0,,-0.6486861996316785
2021-05-03,BJ,AITO,问界,北京,0,,-0.6486861996316785
2021-05-10,BJ,AITO,问界,北京,0,,-0.6486861996316785
2021-05-17,BJ,AITO,问界,北京,0,,-0.6486861996316785
2021-05-24,BJ,AITO,问界,北京,0,,-0.6486861996316785
2021-05-31,BJ,AITO,问界,北京,0,,-0.6486861996316785
2021-06-07,BJ,AITO,问界,北京,0,,-0.6486861996316785
2021-06-14,BJ,AITO,问界,北京,0,,-0.6486861996316785
2021-06-21,BJ,AITO,问界,北京,0,,-0.6486861996316785
2021-06-28,BJ,AITO,问界,北京,0,,-0.6486861996316785
2021-07-05,BJ,AITO,问界,北京,0,,-0.6486861996316785
2021-07-12,BJ,AITO,问界,北京,0,,-0.6486861996316785
2021-07-19,BJ,AITO,问界,北京,0,,-0.6486861996316785
2021-07-26,BJ,AITO,问界,北京,0,,-0.6486861996316785
2021-08-02,BJ,AITO,问界,北京,0,,-0.6486861996316785
2021-08-09,BJ,AITO,问界,北京,0,,-0.6486861996316785
2021-08-16,BJ,AITO,问界,北京,0,,-0.6486861996316785
2021-08-23,BJ,AITO,问界,北京,0,,-0.6486861996316785
2021-08-30,BJ,AITO,问界,北京,0,,-0.6486861996316785
2021-09-06,BJ,AITO,问界,北京,0,,-0.6486861996316785
2021-09-13,BJ,AITO,问界,北京,0,,-0.6486861996316785
2021-09-20,BJ,AITO,问界,北京,0,,-0.6486861996316785
2021-09-27,BJ,AITO,问界,北京,0,,-0.6486861996316785
2021-10-04,BJ,AITO,问界,北京,0,,-0.6486861996316785
2021-10-11,BJ,AITO,问界,北京,0,,-0.6486861996316785
2021-10-18,BJ,AITO,问界,北京,0,,-0.6486861996316785
2021-10-25,BJ,AITO,问界,北京,0,,-0.6486861996316785
2021-11-01,BJ,AITO,问界,北京,0,,-0.6486861996316785
2021-11-08,BJ,AITO,问界,北京,0,,-0.6486861996316785
2021-11-15,BJ,AITO,问界,北京,0,,-0.6486861996316785
2021-11-22,BJ,AITO,问界,北京,0,,-0.6486861996316785
2021-11-29,BJ,AITO,问界,北京,0,,-0.6486861996316785
2021-12-06,BJ,AITO,问界,北京,0,,-0.6486861996316785
2021-12-13,BJ,AITO,问界,北京,140,4.941642422609304,-0.2441128605882401
2021-12-20,BJ,AITO,问界,北京,178,5.181783550292085,-0.13430009713359256
2021-12-27,BJ,AITO,问界,北京,149,5.003946305945459,-0.21810457450687623
2022-01-03,BJ,AITO,问界,北京,145,4.976733742420574,-0.22966381276526018
2022-01-10,BJ,AITO,问界,北京,129,4.859812404361672,-0.275900765798796
2022-01-17,BJ,AITO,问界,北京,142,4.955827057601261,-0.23833324145904813
2022-01-24,BJ,AITO,问界,北京,131,4.875197323201151,-0.270121146669604
2022-01-31,BJ,AITO,问界,北京,176,5.170483995038151,-0.14007971626278454
2022-02-07,BJ,AITO,问界,北京,202,5.308267697401205,-0.06494466758328883
2022-02-14,BJ,AITO,问界,北京,196,5.278114659230517,-0.08228352497086476
2022-02-21,BJ,AITO,问界,北京,194,5.267858159063328,-0.08806314410005674
2022-02-28,BJ,AITO,问界,北京,201,5.303304908059076,-0.06783447714788482
2022-03-07,BJ,AITO,问界,北京,232,5.44673737166631,0.021749619354590823
2022-03-14,BJ,AITO,问界,北京,181,5.198497031265826,-0.12563066843980458
2022-03-21,BJ,AITO,问界,北京,201,5.303304908059076,-0.06783447714788482
2022-03-28,BJ,AITO,问界,北京,172,5.147494476813453,-0.1516389545211685
2022-04-04,BJ,AITO,问界,北京,203,5.313205979041787,-0.06205485801869284
2022-04-11,BJ,AITO,问界,北京,240,5.480638923341991,0.04486809587135873
2022-04-18,BJ,AITO,问界,北京,198,5.288267030694535,-0.07650390584167278
2022-04-25,BJ,AITO,问界,北京,202,5.308267697401205,-0.06494466758328883
2022-05-02,BJ,AITO,问界,北京,179,5.187385805840755,-0.13141028756899656
2022-05-09,BJ,AITO,问界,北京,180,5.19295685089021,-0.12852047800440058
2022-05-16,BJ,AITO,问界,北京,208,5.337538079701318,-0.0476058101957129
2022-05-23,BJ,AITO,问界,北京,313,5.746203190540153,0.2558241940868659
2022-05-30,BJ,AITO,问界,北京,293,5.680172609017068,0.19802800279494612
2022-06-06,BJ,AITO,问界,北京,289,5.666426688112432,0.18646876453656216
2022-06-13,BJ,AITO,问界,北京,300,5.703782474656201,0.21825666974711805
2022-06-20,BJ,AITO,问界,北京,366,5.902633333401366,0.4089841010104533
2022-06-27,BJ,AITO,问界,北京,787,6.668228248417403,1.6255939277053644
2022-07-04,BJ,AITO,问界,北京,404,6.0014148779611505,0.5187968644651009
2022-07-11,BJ,AITO,问界,北京,346,5.846438775057725,0.35118790971853353
2022-07-18,BJ,AITO,问界,北京,365,5.8998973535824915,0.4060942914458573
2022-07-25,BJ,AITO,问界,北京,313,5.746203190540153,0.2558241940868659
2022-08-01,BJ,AITO,问界,北京,329,5.796057750765372,0.3020611471204017
2022-08-08,BJ,AITO,问界,北京,312,5.7430031878094825,0.2529343845222699
2022-08-15,BJ,AITO,问界,北京,449,6.1070228877422545,0.6488382948719204
2022-08-22,BJ,AITO,问界,北京,451,6.111467339502679,0.6546179140011124
2022-08-29,BJ,AITO,问界,北京,648,6.473890696352274,1.223910398226522
2022-09-05,BJ,AITO,问界,北京,410,6.016157159698354,0.5361357218526768
2022-09-12,BJ,AITO,问界,北京,360,5.886104031450156,0.39164524362287734
2022-09-19,BJ,AITO,问界,北京,366,5.902633333401366,0.4089841010104533
2022-09-26,BJ,AITO,问界,北京,338,5.823045895483019,0.3280694332017656
2022-10-03,BJ,AITO,问界,北京,357,5.877735781779639,0.3829758149290894
2022-10-10,BJ,AITO,问界,北京,362,5.8916442118257715,0.39742486275206934
2022-10-17,BJ,AITO,问界,北京,350,5.857933154483459,0.3627471479769175
2022-10-24,BJ,AITO,问界,北京,419,6.037870919922137,0.5621440079340406
2022-10-31,BJ,AITO,问界,北京,351,5.860786223465865,0.36563695754151343
2022-11-07,BJ,AITO,问界,北京,325,5.783825182329737,0.29050190886201777
2022-11-14,BJ,AITO,问界,北京,254,5.537334267018537,0.08532542977570257
2022-11-21,BJ,AITO,问界,北京,256,5.545177444479562,0.09110504890489454
2022-11-28,BJ,AITO,问界,北京,238,5.472270673671475,0.039088476742166756
2022-12-05,BJ,AITO,问界,北京,202,5.308267697401205,-0.06494466758328883
2022-12-12,BJ,AITO,问界,北京,247,5.5093883366279774,0.06509676282353065
2022-12-19,BJ,AITO,问界,北京,252,5.529429087511423,0.07954581064651059
2022-12-26,BJ,AITO,问界,北京,323,5.777652323222656,0.28472228973282576
2023-01-02,BJ,AITO,问界,北京,498,6.210600077024653,0.7904389635371237
2023-01-09,BJ,AITO,问界,北京,355,5.872117789475416,0.37719619579989744
2023-01-16,BJ,AITO,问界,北京,280,5.634789603169249,0.16046047845519826
2023-01-23,BJ,AITO,问界,北京,377,5.932245187448011,0.44077200622100915
2023-01-30,BJ,AITO,问界,北京,405,6.003887067106539,0.5216866740296968
2023-02-06,BJ,AITO,问界,北京,465,6.142037405587356,0.6950752479054562
2023-02-13,BJ,AITO,问界,北京,454,6.118097198041348,0.6632873426949003
2023-02-20,BJ,AITO,问界,北京,376,5.929589143389895,0.43788219665641315
2023-02-27,BJ,AITO,问界,北京,403,5.998936561946683,0.5159070549005048
2023-03-06,BJ,AITO,问界,北京,354,5.869296913133774,0.37430638623530144
2023-03-13,BJ,AITO,问界,北京,613,6.418364935936212,1.1227670634656624
2023-03-20,BJ,AITO,问界,北京,782,6.661854740545311,1.6111448798823844
2023-03-27,BJ,AITO,问界,北京,700,6.551080335043404,1.3741804955855135
2023-04-03,BJ,AITO,问界,北京,1075,6.980075940561763,2.457859082309009
2023-04-10,BJ,AITO,问界,北京,1100,7.003065458786462,2.530104321423909
2023-04-17,BJ,AITO,问界,北京,762,6.635946555686647,1.5533486885904646
2023-04-24,BJ,AITO,问界,北京,972,6.879355804460439,2.1602086971556225
2023-05-01,BJ,AITO,问界,北京,1380,7.22983877815125,3.339250999510786
2023-05-08,BJ,AITO,问界,北京,1572,7.360103972989152,3.8940944359132157
2023-05-15,BJ,AITO,问界,北京,1191,7.0825485693553,2.7930769918021436
2023-05-22,BJ,AITO,问界,北京,1174,7.068172000388042,2.743950229204012
2023-05-29,BJ,AITO,问界,北京,1153,7.050122520269059,2.6832642283474963
2023-06-05,BJ,AITO,问界,北京,1130,7.029972911706386,2.6167986083617882
2023-06-12,BJ,AITO,问界,北京,1108,7.010311867307229,2.5532227979406765
2023-06-19,BJ,AITO,问界,北京,1147,7.044905117129371,2.66592537095992
2023-06-26,BJ,AITO,问界,北京,1209,7.097548850614793,2.8450935639648716
2023-07-03,BJ,AITO,问界,北京,1319,7.1846291527173145,3.1629726160704306
2023-07-10,BJ,AITO,问界,北京,1321,7.186144304522325,3.1687522351996225
