week_monday,city_abbr,brand_slug,brand_zh,city_name,index,index_log,index_z,y,y_z_global,y_z_by_unit,treat_week,rel_week_async,relw_bucket,treated_it,ever_treated,unit
2024-05-27,BJ,COST,好市多,北京,59,4.07753744390572,-1.1944021692468636,4.07753744390572,-0.07911010764697977,-0.9371242195074523,2024-04-29,4,4,1,1,COST_BJ
2024-06-03,BJ,COST,好市多,北京,57,4.04305126783455,-1.2486180113833658,4.04305126783455,-0.10903313576809898,-1.1157543052278844,2024-04-29,5,5,1,1,COST_BJ
2024-06-10,BJ,COST,好市多,北京,91,4.51085950651685,-0.3269486950628281,4.51085950651685,0.2968755695778749,1.307379695018778,2024-04-29,6,6,1,1,COST_BJ
2024-06-17,BJ,COST,好市多,北京,58,4.060443010546419,-1.2215100903151146,4.060443010546419,-0.09394263674702634,-1.0256692669494296,2024-04-29,7,7,1,1,COST_BJ
2024-06-24,BJ,COST,好市多,北京,73,4.290459441148391,-0.814891274291348,4.290459441148391,0.10563843907356316,0.16576044189230088,2024-04-29,8,8,1,1,COST_BJ
2024-07-01,BJ,COST,好市多,北京,100,4.605170185988092,-0.082977405448568,4.605170185988092,0.378707231868177,1.795886299042762,2024-04-29,9,9,1,1,COST_BJ
2024-07-08,BJ,COST,好市多,北京,67,4.204692619390966,-0.9775388007008547,4.204692619390966,0.0312201268196866,-0.27849103704467265,2024-04-29,10,10,1,1,COST_BJ
2024-07-15,BJ,COST,好市多,北京,59,4.07753744390572,-1.1944021692468636,4.07753744390572,-0.07911010764697977,-0.9371242195074523,2024-04-29,11,11,1,1,COST_BJ
2024-07-22,BJ,COST,好市多,北京,58,4.060443010546419,-1.2215100903151146,4.060443010546419,-0.09394263674702634,-1.0256692669494296,2024-04-29,12,12,1,1,COST_BJ
2024-07-29,BJ,COST,好市多,北京,83,4.418840607796598,-0.5438120636088369,4.418840607796598,0.21703244378746792,0.8307439632874202,2024-04-29,13,13,1,1,COST_BJ
2024-08-05,BJ,COST,好市多,北京,84,4.430816798843313,-0.5167041425405858,4.430816798843313,0.2274239670672654,0.8927777483282459,2024-04-29,14,14,1,1,COST_BJ
2024-08-12,BJ,COST,好市多,北京,50,3.912023005428146,-1.4383734588611237,3.912023005428146,-0.2227239773550847,-1.794449145071912,2024-04-29,15,15,1,1,COST_BJ
2024-08-19,BJ,COST,好市多,北京,84,4.430816798843313,-0.5167041425405858,4.430816798843313,0.2274239670672654,0.8927777483282459,2024-04-29,16,16,1,1,COST_BJ
2024-08-26,BJ,COST,好市多,北京,75,4.31748811353631,-0.7606754321548458,4.31748811353631,0.1290907268039029,0.3057624547452079,2024-04-29,17,17,1,1,COST_BJ
2024-09-02,BJ,COST,好市多,北京,58,4.060443010546419,-1.2215100903151146,4.060443010546419,-0.09394263674702634,-1.0256692669494296,2024-04-29,18,18,1,1,COST_BJ
2024-09-09,BJ,COST,好市多,北京,58,4.060443010546419,-1.2215100903151146,4.060443010546419,-0.09394263674702634,-1.0256692669494296,2024-04-29,19,19,1,1,COST_BJ
2024-09-16,BJ,COST,好市多,北京,60,4.0943445622221,-1.1672942481786124,4.0943445622221,-0.06452687658714418,-0.8500673947852,2024-04-29,20,20,1,1,COST_BJ
2023-12-11,CD,COST,好市多,成都,33,3.49650756146648,-0.7152715709634103,3.49650756146648,-0.5832591752490228,0.3486288869387588,2024-04-29,-20,-20,0,1,COST_CD
2023-12-18,CD,COST,好市多,成都,33,3.49650756146648,-0.7152715709634103,3.49650756146648,-0.5832591752490228,0.3486288869387588,2024-04-29,-19,-19,0,1,COST_CD
2023-12-25,CD,COST,好市多,成都,49,3.8918202981106265,-0.2453767308922692,3.8918202981106265,-0.24025349926952688,1.178990881548113,2024-04-29,-18,-18,0,1,COST_CD
2024-01-01,CD,COST,好市多,成都,33,3.49650756146648,-0.7152715709634103,3.49650756146648,-0.5832591752490228,0.3486288869387588,2024-04-29,-17,-17,0,1,COST_CD
2024-01-08,CD,COST,好市多,成都,25,3.218875824868201,-0.9502189909989808,3.218875824868201,-0.8241551865783456,-0.23454190721687918,2024-04-29,-16,-16,0,1,COST_CD
2024-01-15,CD,COST,好市多,成都,25,3.218875824868201,-0.9502189909989808,3.218875824868201,-0.8241551865783456,-0.23454190721687918,2024-04-29,-15,-15,0,1,COST_CD
2024-01-22,CD,COST,好市多,成都,16,2.772588722239781,-1.2145348385389978,2.772588722239781,-1.2113903933604402,-1.1719765364495656,2024-04-29,-14,-14,0,1,COST_CD
2024-01-29,CD,COST,好市多,成都,33,3.49650756146648,-0.7152715709634103,3.49650756146648,-0.5832591752490228,0.3486288869387588,2024-04-29,-13,-13,0,1,COST_CD
2024-02-05,CD,COST,好市多,成都,41,3.713572066704308,-0.4803241509278398,3.713572066704308,-0.3949162496395236,0.8045770485342357,2024-04-29,-12,-12,0,1,COST_CD
2024-02-12,CD,COST,好市多,成都,57,4.04305126783455,-0.0104293108566987,4.04305126783455,-0.10903313576809898,1.496654437578957,2024-04-29,-11,-11,0,1,COST_CD
2024-02-19,CD,COST,好市多,成都,49,3.8918202981106265,-0.2453767308922692,3.8918202981106265,-0.24025349926952688,1.178990881548113,2024-04-29,-10,-10,0,1,COST_CD
2024-03-04,CD,COST,好市多,成都,49,3.8918202981106265,-0.2453767308922692,3.8918202981106265,-0.24025349926952688,1.178990881548113,2024-04-29,-8,-8,0,1,COST_CD
2024-03-11,CD,COST,好市多,成都,41,3.713572066704308,-0.4803241509278398,3.713572066704308,-0.3949162496395236,0.8045770485342357,2024-04-29,-7,-7,0,1,COST_CD
2024-03-18,CD,COST,好市多,成都,42,3.737669618283368,-0.4509557234233935,3.737669618283368,-0.37400724215599596,0.8551944183772986,2024-04-29,-6,-6,0,1,COST_CD
2024-03-25,CD,COST,好市多,成都,17,2.833213344056216,-1.1851664110345514,2.833213344056216,-1.1587875109851462,-1.044633354134526,2024-04-29,-5,-5,0,1,COST_CD
2024-04-01,CD,COST,好市多,成都,33,3.49650756146648,-0.7152715709634103,3.49650756146648,-0.5832591752490228,0.3486288869387588,2024-04-29,-4,-4,0,1,COST_CD
2024-04-08,CD,COST,好市多,成都,25,3.218875824868201,-0.9502189909989808,3.218875824868201,-0.8241551865783456,-0.23454190721687918,2024-04-29,-3,-3,0,1,COST_CD
2024-04-15,CD,COST,好市多,成都,16,2.772588722239781,-1.2145348385389978,2.772588722239781,-1.2113903933604402,-1.1719765364495656,2024-04-29,-2,-2,0,1,COST_CD
2024-04-22,CD,COST,好市多,成都,25,3.218875824868201,-0.9502189909989808,3.218875824868201,-0.8241551865783456,-0.23454190721687918,2024-04-29,-1,-1,0,1,COST_CD
2024-04-29,CD,COST,好市多,成都,50,3.912023005428146,-0.2160083033878229,3.912023005428146,-0.2227239773550847,1.2214270562261516,2024-04-29,0,0,1,1,COST_CD
2024-05-06,CD,COST,好市多,成都,17,2.833213344056216,-1.1851664110345514,2.833213344056216,-1.1587875109851462,-1.044633354134526,2024-04-29,1,1,1,1,COST_CD
2024-05-13,CD,COST,好市多,成都,33,3.49650756146648,-0.7152715709634103,3.49650756146648,-0.5832591752490228,0.3486288869387588,2024-04-29,2,2,1,1,COST_CD
2024-05-20,CD,COST,好市多,成都,42,3.737669618283368,-0.4509557234233935,3.737669618283368,-0.37400724215599596,0.8551944183772986,2024-04-29,3,3,1,1,COST_CD
2024-05-27,CD,COST,好市多,成都,50,3.912023005428146,-0.2160083033878229,3.912023005428146,-0.2227239773550847,1.2214270562261516,2024-04-29,4,4,1,1,COST_CD
2024-06-03,CD,COST,好市多,成都,33,3.49650756146648,-0.7152715709634103,3.49650756146648,-0.5832591752490228,0.3486288869387588,2024-04-29,5,5,1,1,COST_CD
2024-06-10,CD,COST,好市多,成都,0,,-1.684429678610139,,,,2024-04-29,6,6,1,1,COST_CD
2024-06-17,CD,COST,好市多,成都,8,2.079441541679836,-1.4494822585745684,2.079441541679836,-1.8128216025837012,-2.627945499892596,2024-04-29,7,7,1,1,COST_CD
2024-06-24,CD,COST,好市多,成都,41,3.713572066704308,-0.4803241509278398,3.713572066704308,-0.3949162496395236,0.8045770485342357,2024-04-29,8,8,1,1,COST_CD
2024-07-01,CD,COST,好市多,成都,16,2.772588722239781,-1.2145348385389978,2.772588722239781,-1.2113903933604402,-1.1719765364495656,2024-04-29,9,9,1,1,COST_CD
2024-07-08,CD,COST,好市多,成都,25,3.218875824868201,-0.9502189909989808,3.218875824868201,-0.8241551865783456,-0.23454190721687918,2024-04-29,10,10,1,1,COST_CD
2024-07-15,CD,COST,好市多,成都,25,3.218875824868201,-0.9502189909989808,3.218875824868201,-0.8241551865783456,-0.23454190721687918,2024-04-29,11,11,1,1,COST_CD
2024-07-22,CD,COST,好市多,成都,16,2.772588722239781,-1.2145348385389978,2.772588722239781,-1.2113903933604402,-1.1719765364495656,2024-04-29,12,12,1,1,COST_CD
2024-07-29,CD,COST,好市多,成都,33,3.49650756146648,-0.7152715709634103,3.49650756146648,-0.5832591752490228,0.3486288869387588,2024-04-29,13,13,1,1,COST_CD
2024-08-05,CD,COST,好市多,成都,17,2.833213344056216,-1.1851664110345514,2.833213344056216,-1.1587875109851462,-1.044633354134526,2024-04-29,14,14,1,1,COST_CD
2024-08-12,CD,COST,好市多,成都,8,2.079441541679836,-1.4494822585745684,2.079441541679836,-1.8128216025837012,-2.627945499892596,2024-04-29,15,15,1,1,COST_CD
2024-08-19,CD,COST,好市多,成都,25,3.218875824868201,-0.9502189909989808,3.218875824868201,-0.8241551865783456,-0.23454190721687918,2024-04-29,16,16,1,1,COST_CD
2024-08-26,CD,COST,好市多,成都,16,2.772588722239781,-1.2145348385389978,2.772588722239781,-1.2113903933604402,-1.1719765364495656,2024-04-29,17,17,1,1,COST_CD
2024-09-02,CD,COST,好市多,成都,33,3.49650756146648,-0.7152715709634103,3.49650756146648,-0.5832591752490228,0.3486288869387588,2024-04-29,18,18,1,1,COST_CD
2024-09-09,CD,COST,好市多,成都,33,3.49650756146648,-0.7152715709634103,3.49650756146648,-0.5832591752490228,0.3486288869387588,2024-04-29,19,19,1,1,COST_CD
2024-09-16,CD,COST,好市多,成都,41,3.713572066704308,-0.4803241509278398,3.713572066704308,-0.3949162496395236,0.8045770485342357,2024-04-29,20,20,1,1,COST_CD
2023-12-11,CQ,COST,好市多,重庆,24,3.1780538303479458,-0.4415882019651855,3.1780538303479458,-0.8595756892014522,0.6575052930325922,2024-04-29,-20,-20,0,1,COST_CQ
2023-12-18,CQ,COST,好市多,重庆,8,2.079441541679836,-1.019461287359399,2.079441541679836,-1.8128216025837012,-1.297780028214706,2024-04-29,-19,-19,0,1,COST_CQ
2023-12-25,CQ,COST,好市多,重庆,33,3.49650756146648,-0.1165345914309407,3.49650756146648,-0.5832591752490228,1.2242820461921513,2024-04-29,-18,-18,0,1,COST_CQ
2024-01-01,CQ,COST,好市多,重庆,16,2.772588722239781,-0.7305247446622921,2.772588722239781,-1.2113903933604402,-0.0641323423182607,2024-04-29,-17,-17,0,1,COST_CQ
2024-01-08,CQ,COST,好市多,重庆,16,2.772588722239781,-0.7305247446622921,2.772588722239781,-1.2113903933604402,-0.0641323423182607,2024-04-29,-16,-16,0,1,COST_CQ
2024-01-15,CQ,COST,好市多,重庆,8,2.079441541679836,-1.019461287359399,2.079441541679836,-1.8128216025837012,-1.297780028214706,2024-04-29,-15,-15,0,1,COST_CQ
2024-01-22,CQ,COST,好市多,重庆,8,2.079441541679836,-1.019461287359399,2.079441541679836,-1.8128216025837012,-1.297780028214706,2024-04-29,-14,-14,0,1,COST_CQ
2024-01-29,CQ,COST,好市多,重庆,17,2.833213344056216,-0.6944076768251538,2.833213344056216,-1.1587875109851462,0.04376598939214904,2024-04-29,-13,-13,0,1,COST_CQ
2024-02-05,CQ,COST,好市多,重庆,16,2.772588722239781,-0.7305247446622921,2.772588722239781,-1.2113903933604402,-0.0641323423182607,2024-04-29,-12,-12,0,1,COST_CQ
2024-02-12,CQ,COST,好市多,重庆,16,2.772588722239781,-0.7305247446622921,2.772588722239781,-1.2113903933604402,-0.0641323423182607,2024-04-29,-11,-11,0,1,COST_CQ
2024-02-19,CQ,COST,好市多,重庆,24,3.1780538303479458,-0.4415882019651855,3.1780538303479458,-0.8595756892014522,0.6575052930325922,2024-04-29,-10,-10,0,1,COST_CQ
2024-03-04,CQ,COST,好市多,重庆,8,2.079441541679836,-1.019461287359399,2.079441541679836,-1.8128216025837012,-1.297780028214706,2024-04-29,-8,-8,0,1,COST_CQ
2024-03-11,CQ,COST,好市多,重庆,42,3.737669618283368,0.2085190191033041,3.737669618283368,-0.37400724215599596,1.6534968243260602,2024-04-29,-7,-7,0,1,COST_CQ
2024-03-18,CQ,COST,好市多,重庆,24,3.1780538303479458,-0.4415882019651855,3.1780538303479458,-0.8595756892014522,0.6575052930325922,2024-04-29,-6,-6,0,1,COST_CQ
2024-03-25,CQ,COST,好市多,重庆,17,2.833213344056216,-0.6944076768251538,2.833213344056216,-1.1587875109851462,0.04376598939214904,2024-04-29,-5,-5,0,1,COST_CQ
2024-04-01,CQ,COST,好市多,重庆,57,4.04305126783455,0.7502750366603789,4.04305126783455,-0.10903313576809898,2.1970081821587772,2024-04-29,-4,-4,0,1,COST_CQ
2024-04-08,CQ,COST,好市多,重庆,8,2.079441541679836,-1.019461287359399,2.079441541679836,-1.8128216025837012,-1.297780028214706,2024-04-29,-3,-3,0,1,COST_CQ
2024-04-15,CQ,COST,好市多,重庆,9,2.19722457733622,-0.9833442195222604,2.19722457733622,-1.7106234034889864,-1.0881524434094465,2024-04-29,-2,-2,0,1,COST_CQ
2024-04-22,CQ,COST,好市多,重庆,16,2.772588722239781,-0.7305247446622921,2.772588722239781,-1.2113903933604402,-0.0641323423182607,2024-04-29,-1,-1,0,1,COST_CQ
2024-04-29,CQ,COST,好市多,重庆,25,3.218875824868201,-0.4054711341280472,3.218875824868201,-0.8241551865783456,0.730159356247432,2024-04-29,0,0,1,1,COST_CQ
2024-05-06,CQ,COST,好市多,重庆,25,3.218875824868201,-0.4054711341280472,3.218875824868201,-0.8241551865783456,0.730159356247432,2024-04-29,1,1,1,1,COST_CQ
2024-05-13,CQ,COST,好市多,重庆,16,2.772588722239781,-0.7305247446622921,2.772588722239781,-1.2113903933604402,-0.0641323423182607,2024-04-29,2,2,1,1,COST_CQ
2024-05-20,CQ,COST,好市多,重庆,8,2.079441541679836,-1.019461287359399,2.079441541679836,-1.8128216025837012,-1.297780028214706,2024-04-29,3,3,1,1,COST_CQ
2024-05-27,CQ,COST,好市多,重庆,16,2.772588722239781,-0.7305247446622921,2.772588722239781,-1.2113903933604402,-0.0641323423182607,2024-04-29,4,4,1,1,COST_CQ
2024-06-03,CQ,COST,好市多,重庆,25,3.218875824868201,-0.4054711341280472,3.218875824868201,-0.8241551865783456,0.730159356247432,2024-04-29,5,5,1,1,COST_CQ
2024-06-10,CQ,COST,好市多,重庆,16,2.772588722239781,-0.7305247446622921,2.772588722239781,-1.2113903933604402,-0.0641323423182607,2024-04-29,6,6,1,1,COST_CQ
2024-06-17,CQ,COST,好市多,重庆,25,3.218875824868201,-0.4054711341280472,3.218875824868201,-0.8241551865783456,0.730159356247432,2024-04-29,7,7,1,1,COST_CQ
2024-06-24,CQ,COST,好市多,重庆,8,2.079441541679836,-1.019461287359399,2.079441541679836,-1.8128216025837012,-1.297780028214706,2024-04-29,8,8,1,1,COST_CQ
2024-07-01,CQ,COST,好市多,重庆,8,2.079441541679836,-1.019461287359399,2.079441541679836,-1.8128216025837012,-1.297780028214706,2024-04-29,9,9,1,1,COST_CQ
2024-07-08,CQ,COST,好市多,重庆,17,2.833213344056216,-0.6944076768251538,2.833213344056216,-1.1587875109851462,0.04376598939214904,2024-04-29,10,10,1,1,COST_CQ
2024-07-15,CQ,COST,好市多,重庆,25,3.218875824868201,-0.4054711341280472,3.218875824868201,-0.8241551865783456,0.730159356247432,2024-04-29,11,11,1,1,COST_CQ
2024-07-22,CQ,COST,好市多,重庆,8,2.079441541679836,-1.019461287359399,2.079441541679836,-1.8128216025837012,-1.297780028214706,2024-04-29,12,12,1,1,COST_CQ
2024-07-29,CQ,COST,好市多,重庆,25,3.218875824868201,-0.4054711341280472,3.218875824868201,-0.8241551865783456,0.730159356247432,2024-04-29,13,13,1,1,COST_CQ
2024-08-05,CQ,COST,好市多,重庆,8,2.079441541679836,-1.019461287359399,2.079441541679836,-1.8128216025837012,-1.297780028214706,2024-04-29,14,14,1,1,COST_CQ
2024-08-12,CQ,COST,好市多,重庆,8,2.079441541679836,-1.019461287359399,2.079441541679836,-1.8128216025837012,-1.297780028214706,2024-04-29,15,15,1,1,COST_CQ
2024-08-19,CQ,COST,好市多,重庆,16,2.772588722239781,-0.7305247446622921,2.772588722239781,-1.2113903933604402,-0.0641323423182607,2024-04-29,16,16,1,1,COST_CQ
2024-08-26,CQ,COST,好市多,重庆,33,3.49650756146648,-0.1165345914309407,3.49650756146648,-0.5832591752490228,1.2242820461921513,2024-04-29,17,17,1,1,COST_CQ
2024-09-02,CQ,COST,好市多,重庆,41,3.713572066704308,0.1724019512661658,3.713572066704308,-0.3949162496395236,1.61060854666292,2024-04-29,18,18,1,1,COST_CQ
2024-09-09,CQ,COST,好市多,重庆,41,3.713572066704308,0.1724019512661658,3.713572066704308,-0.3949162496395236,1.61060854666292,2024-04-29,19,19,1,1,COST_CQ
2024-09-16,CQ,COST,好市多,重庆,16,2.772588722239781,-0.7305247446622921,2.772588722239781,-1.2113903933604402,-0.0641323423182607,2024-04-29,20,20,1,1,COST_CQ
2023-12-11,GZ,COST,好市多,广州,50,3.912023005428146,-0.6184761121590211,3.912023005428146,-0.2227239773550847,0.13095229874287007,2024-04-29,-20,-20,0,1,COST_GZ
2023-12-18,GZ,COST,好市多,广州,33,3.49650756146648,-1.1017980053164411,3.49650756146648,-0.5832591752490228,-1.008605378728346,2024-04-29,-19,-19,0,1,COST_GZ
2023-12-25,GZ,COST,好市多,广州,69,4.23410650459726,-0.0782928198066101,4.23410650459726,0.056742020356474424,1.0142713897627902,2024-04-29,-18,-18,0,1,COST_GZ
2024-01-01,GZ,COST,好市多,广州,67,4.204692619390966,-0.1351542190016008,4.204692619390966,0.0312201268196866,0.9336033443310503,2024-04-29,-17,-17,0,1,COST_GZ
2024-01-08,GZ,COST,好市多,广州,67,4.204692619390966,-0.1351542190016008,4.204692619390966,0.0312201268196866,0.9336033443310503,2024-04-29,-16,-16,0,1,COST_GZ
2024-01-15,GZ,COST,好市多,广州,58,4.060443010546419,-0.3910305153790586,4.060443010546419,-0.09394263674702634,0.537996510409883,2024-04-29,-15,-15,0,1,COST_GZ
2024-01-22,GZ,COST,好市多,广州,50,3.912023005428146,-0.6184761121590211,3.912023005428146,-0.2227239773550847,0.13095229874287007,2024-04-29,-14,-14,0,1,COST_GZ
2024-01-29,GZ,COST,好市多,广州,58,4.060443010546419,-0.3910305153790586,4.060443010546419,-0.09394263674702634,0.537996510409883,2024-04-29,-13,-13,0,1,COST_GZ
2024-02-05,GZ,COST,好市多,广州,58,4.060443010546419,-0.3910305153790586,4.060443010546419,-0.09394263674702634,0.537996510409883,2024-04-29,-12,-12,0,1,COST_GZ
2024-02-12,GZ,COST,好市多,广州,50,3.912023005428146,-0.6184761121590211,3.912023005428146,-0.2227239773550847,0.13095229874287007,2024-04-29,-11,-11,0,1,COST_GZ
2024-02-19,GZ,COST,好市多,广州,77,4.343805421853684,0.1491527769733523,4.343805421853684,0.15192577686070796,1.3151224054987323,2024-04-29,-10,-10,0,1,COST_GZ
2024-03-04,GZ,COST,好市多,广州,75,4.31748811353631,0.0922913777783617,4.31748811353631,0.1290907268039029,1.2429467711648916,2024-04-29,-8,-8,0,1,COST_GZ
2024-03-11,GZ,COST,好市多,广州,74,4.30406509320417,0.0638606781808663,4.30406509320417,0.11744381605218392,1.2061339255856707,2024-04-29,-7,-7,0,1,COST_GZ
2024-03-18,GZ,COST,好市多,广州,57,4.04305126783455,-0.4194612149765539,4.04305126783455,-0.10903313576809898,0.49029938092907704,2024-04-29,-6,-6,0,1,COST_GZ
2024-03-25,GZ,COST,好市多,广州,49,3.8918202981106265,-0.6469068117565164,3.8918202981106265,-0.24025349926952688,0.07554605436869659,2024-04-29,-5,-5,0,1,COST_GZ
2024-04-01,GZ,COST,好市多,广州,93,4.532599493153256,0.6040439705332773,4.532599493153256,0.3157389608141619,1.8328931322838569,2024-04-29,-4,-4,0,1,COST_GZ
2024-04-08,GZ,COST,好市多,广州,58,4.060443010546419,-0.3910305153790586,4.060443010546419,-0.09394263674702634,0.537996510409883,2024-04-29,-3,-3,0,1,COST_GZ
2024-04-15,GZ,COST,好市多,广州,41,3.713572066704308,-0.8743524085364789,3.713572066704308,-0.3949162496395236,-0.4133025397005906,2024-04-29,-2,-2,0,1,COST_GZ
2024-04-22,GZ,COST,好市多,广州,34,3.5263605246161616,-1.073367305718946,3.5263605246161616,-0.557356301761885,-0.9267331550917592,2024-04-29,-1,-1,0,1,COST_GZ
2024-04-29,GZ,COST,好市多,广州,84,4.430816798843313,0.3481676741558195,4.430816798843313,0.2274239670672654,1.5537524831933218,2024-04-29,0,0,1,1,COST_GZ
2024-05-06,GZ,COST,好市多,广州,41,3.713572066704308,-0.8743524085364789,3.713572066704308,-0.3949162496395236,-0.4133025397005906,2024-04-29,1,1,1,1,COST_GZ
2024-05-13,GZ,COST,好市多,广州,66,4.189654742026425,-0.1635849185990961,4.189654742026425,0.018172033974238524,0.8923617277975052,2024-04-29,2,2,1,1,COST_GZ
2024-05-20,GZ,COST,好市多,广州,42,3.737669618283368,-0.8459217089389836,3.737669618283368,-0.37400724215599596,-0.3472146233325293,2024-04-29,3,3,1,1,COST_GZ
2024-05-27,GZ,COST,好市多,广州,50,3.912023005428146,-0.6184761121590211,3.912023005428146,-0.2227239773550847,0.13095229874287007,2024-04-29,4,4,1,1,COST_GZ
2024-06-03,GZ,COST,好市多,广州,16,2.772588722239781,-1.5851198984738617,2.772588722239781,-1.2113903933604402,-2.993964245877798,2024-04-29,5,5,1,1,COST_GZ
2024-06-10,GZ,COST,好市多,广州,41,3.713572066704308,-0.8743524085364789,3.713572066704308,-0.3949162496395236,-0.4133025397005906,2024-04-29,6,6,1,1,COST_GZ
2024-06-17,GZ,COST,好市多,广州,41,3.713572066704308,-0.8743524085364789,3.713572066704308,-0.3949162496395236,-0.4133025397005906,2024-04-29,7,7,1,1,COST_GZ
2024-06-24,GZ,COST,好市多,广州,25,3.218875824868201,-1.3292436020964038,3.218875824868201,-0.8241551865783456,-1.7700148077829798,2024-04-29,8,8,1,1,COST_GZ
2024-07-01,GZ,COST,好市多,广州,25,3.218875824868201,-1.3292436020964038,3.218875824868201,-0.8241551865783456,-1.7700148077829798,2024-04-29,9,9,1,1,COST_GZ
2024-07-08,GZ,COST,好市多,广州,33,3.49650756146648,-1.1017980053164411,3.49650756146648,-0.5832591752490228,-1.008605378728346,2024-04-29,10,10,1,1,COST_GZ
2024-07-15,GZ,COST,好市多,广州,58,4.060443010546419,-0.3910305153790586,4.060443010546419,-0.09394263674702634,0.537996510409883,2024-04-29,11,11,1,1,COST_GZ
2024-07-22,GZ,COST,好市多,广州,49,3.8918202981106265,-0.6469068117565164,3.8918202981106265,-0.24025349926952688,0.07554605436869659,2024-04-29,12,12,1,1,COST_GZ
2024-07-29,GZ,COST,好市多,广州,42,3.737669618283368,-0.8459217089389836,3.737669618283368,-0.37400724215599596,-0.3472146233325293,2024-04-29,13,13,1,1,COST_GZ
2024-08-05,GZ,COST,好市多,广州,41,3.713572066704308,-0.8743524085364789,3.713572066704308,-0.3949162496395236,-0.4133025397005906,2024-04-29,14,14,1,1,COST_GZ
2024-08-12,GZ,COST,好市多,广州,42,3.737669618283368,-0.8459217089389836,3.737669618283368,-0.37400724215599596,-0.3472146233325293,2024-04-29,15,15,1,1,COST_GZ
2024-08-19,GZ,COST,好市多,广州,50,3.912023005428146,-0.6184761121590211,3.912023005428146,-0.2227239773550847,0.13095229874287007,2024-04-29,16,16,1,1,COST_GZ
2024-08-26,GZ,COST,好市多,广州,57,4.04305126783455,-0.4194612149765539,4.04305126783455,-0.10903313576809898,0.49029938092907704,2024-04-29,17,17,1,1,COST_GZ
2024-09-02,GZ,COST,好市多,广州,24,3.1780538303479458,-1.3576743016938992,3.1780538303479458,-0.8595756892014522,-1.8819697734557757,2024-04-29,18,18,1,1,COST_GZ
2024-09-09,GZ,COST,好市多,广州,33,3.49650756146648,-1.1017980053164411,3.49650756146648,-0.5832591752490228,-1.008605378728346,2024-04-29,19,19,1,1,COST_GZ
2024-09-16,GZ,COST,好市多,广州,49,3.8918202981106265,-0.6469068117565164,3.8918202981106265,-0.24025349926952688,0.07554605436869659,2024-04-29,20,20,1,1,COST_GZ
2023-12-11,HZ,COST,好市多,杭州,49,3.8918202981106265,-0.4230012910902484,3.8918202981106265,-0.24025349926952688,0.9012070991623178,2024-04-29,-20,-20,0,1,COST_HZ
2023-12-18,HZ,COST,好市多,杭州,16,2.772588722239781,-1.3760282963176755,2.772588722239781,-1.2113903933604402,-1.3714267232980963,2024-04-29,-19,-19,0,1,COST_HZ
2023-12-25,HZ,COST,好市多,杭州,50,3.912023005428146,-0.3941216848712355,3.912023005428146,-0.2227239773550847,0.9422293120313027,2024-04-29,-18,-18,0,1,COST_HZ
2024-01-01,HZ,COST,好市多,杭州,66,4.189654742026425,0.0679520146329716,4.189654742026425,0.018172033974238524,1.505969013791182,2024-04-29,-17,-17,0,1,COST_HZ
2024-01-08,HZ,COST,好市多,杭州,41,3.713572066704308,-0.654038140842352,3.713572066704308,-0.3949162496395236,0.5392686333246669,2024-04-29,-16,-16,0,1,COST_HZ
2024-01-15,HZ,COST,好市多,杭州,25,3.218875824868201,-1.116111840346559,3.218875824868201,-0.8241551865783456,-0.46522716118151713,2024-04-29,-15,-15,0,1,COST_HZ
2024-01-22,HZ,COST,好市多,杭州,16,2.772588722239781,-1.3760282963176755,2.772588722239781,-1.2113903933604402,-1.3714267232980963,2024-04-29,-14,-14,0,1,COST_HZ
2024-01-29,HZ,COST,好市多,杭州,41,3.713572066704308,-0.654038140842352,3.713572066704308,-0.3949162496395236,0.5392686333246669,2024-04-29,-13,-13,0,1,COST_HZ
2024-02-05,HZ,COST,好市多,杭州,25,3.218875824868201,-1.116111840346559,3.218875824868201,-0.8241551865783456,-0.46522716118151713,2024-04-29,-12,-12,0,1,COST_HZ
2024-02-12,HZ,COST,好市多,杭州,66,4.189654742026425,0.0679520146329716,4.189654742026425,0.018172033974238524,1.505969013791182,2024-04-29,-11,-11,0,1,COST_HZ
2024-02-19,HZ,COST,好市多,杭州,73,4.290459441148391,0.2701092581660622,4.290459441148391,0.10563843907356316,1.710656027297993,2024-04-29,-10,-10,0,1,COST_HZ
2024-03-04,HZ,COST,好市多,杭州,33,3.49650756146648,-0.8850749905944555,3.49650756146648,-0.5832591752490228,0.09851254057836134,2024-04-29,-8,-8,0,1,COST_HZ
2024-03-11,HZ,COST,好市多,杭州,33,3.49650756146648,-0.8850749905944555,3.49650756146648,-0.5832591752490228,0.09851254057836134,2024-04-29,-7,-7,0,1,COST_HZ
2024-03-18,HZ,COST,好市多,杭州,42,3.737669618283368,-0.625158534623339,3.737669618283368,-0.37400724215599596,0.5881994461588608,2024-04-29,-6,-6,0,1,COST_HZ
2024-03-25,HZ,COST,好市多,杭州,16,2.772588722239781,-1.3760282963176755,2.772588722239781,-1.2113903933604402,-1.3714267232980963,2024-04-29,-5,-5,0,1,COST_HZ
2024-04-01,HZ,COST,好市多,杭州,41,3.713572066704308,-0.654038140842352,3.713572066704308,-0.3949162496395236,0.5392686333246669,2024-04-29,-4,-4,0,1,COST_HZ
