date,index
2020-08-17,229
2020-08-24,223
2020-08-31,232
2020-09-07,222
2020-09-14,234
2020-09-21,232
2020-09-28,201
2020-10-05,225
2020-10-12,226
2020-10-19,258
2020-10-26,248
2020-11-02,242
2020-11-09,259
2020-11-16,232
2020-11-23,241
2020-11-30,219
2020-12-07,207
2020-12-14,210
2020-12-21,193
2020-12-28,212
2021-01-04,222
2021-01-11,199
2021-01-18,234
2021-01-25,232
2021-02-01,187
2021-02-08,182
2021-02-15,225
2021-02-22,220
2021-03-01,224
2021-03-08,208
2021-03-15,232
2021-03-22,235
2021-03-29,248
2021-04-05,367
2021-04-12,516
2021-04-19,302
2021-04-26,247
2021-05-03,238
2021-05-10,231
2021-05-17,220
2021-05-24,244
2021-05-31,229
2021-06-07,293
2021-06-14,260
2021-06-21,263
2021-06-28,254
2021-07-05,245
2021-07-12,250
2021-07-19,241
2021-07-26,260
2021-08-02,242
2021-08-09,261
2021-08-16,247
2021-08-23,253
2021-08-30,261
2021-09-06,249
2021-09-13,239
2021-09-20,265
2021-09-27,229
2021-10-04,238
2021-10-11,240
2021-10-18,252
2021-10-25,256
2021-11-01,256
2021-11-08,276
2021-11-15,278
2021-11-22,263
2021-11-29,243
2021-12-06,271
2021-12-13,320
2021-12-20,279
2021-12-27,260
2022-01-03,257
2022-01-10,255
2022-01-17,243
2022-01-24,178
2022-01-31,268
2022-02-07,316
2022-02-14,288
2022-02-21,363
2022-02-28,846
2022-03-07,833
2022-03-14,934
2022-03-21,566
2022-03-28,186
2022-04-04,191
2022-04-11,209
2022-04-18,191
2022-04-25,177
2022-05-02,196
2022-05-09,177
2022-05-16,180
2022-05-23,204
2022-05-30,271
2022-06-06,252
2022-06-13,296
2022-06-20,293
2022-06-27,248
2022-07-04,254
2022-07-11,261
2022-07-18,254
2022-07-25,227
2022-08-01,293
2022-08-08,377
2022-08-15,382
2022-08-22,242
2022-08-29,208
2022-09-05,223
2022-09-12,261
2022-09-19,229
2022-09-26,181
2022-10-03,388
2022-10-10,309
2022-10-17,260
2022-10-24,252
2022-10-31,226
2022-11-07,221
2022-11-14,211
2022-11-21,199
2022-11-28,228
2022-12-05,210
2022-12-12,178
2022-12-19,160
2022-12-26,200
2023-01-02,227
2023-01-09,220
2023-01-16,171
2023-01-23,231
2023-01-30,231
2023-02-06,232
2023-02-13,235
2023-02-20,249
2023-02-27,245
2023-03-06,276
2023-03-13,312
2023-03-20,263
2023-03-27,275
2023-04-03,324
2023-04-10,584
2023-04-17,356
2023-04-24,222
2023-05-01,290
2023-05-08,254
2023-05-15,247
2023-05-22,220
2023-05-29,227
2023-06-05,256
2023-06-12,282
2023-06-19,245
2023-06-26,238
2023-07-03,254
2023-07-10,238
2023-07-17,224
2023-07-24,216
2023-07-31,219
2023-08-07,277
2023-08-14,258
2023-08-21,259
2023-08-28,260
2023-09-04,237
2023-09-11,265
2023-09-18,204
2023-09-25,165
2023-10-02,278
2023-10-09,261
2023-10-16,239
2023-10-23,262
2023-10-30,258
2023-11-06,305
2023-11-13,339
2023-11-20,264
2023-11-27,293
2023-12-04,245
2023-12-11,263
2023-12-18,240
2023-12-25,225
2024-01-01,254
2024-01-08,241
2024-01-15,244
2024-01-22,251
2024-01-29,194
2024-02-05,160
2024-02-12,247
2024-02-19,262
2024-02-26,257
2024-03-04,304
2024-03-11,267
2024-03-18,269
2024-03-25,250
2024-04-01,274
2024-04-08,275
2024-04-15,346
2024-04-22,192
2024-04-29,253
2024-05-06,245
2024-05-13,223
2024-05-20,243
2024-05-27,255
2024-06-03,205
2024-06-10,210
2024-06-17,216
2024-06-24,280
2024-07-01,278
2024-07-08,235
2024-07-15,201
2024-07-22,220
2024-07-29,224
2024-08-05,236
2024-08-12,240
2024-08-19,233
2024-08-26,210
2024-09-02,218
2024-09-09,186
2024-09-16,225
2024-09-23,158
2024-09-30,197
2024-10-07,216
2024-10-14,210
2024-10-21,204
2024-10-28,193
2024-11-04,223
2024-11-11,193
2024-11-18,200
2024-11-25,193
2024-12-02,323
2024-12-09,222
2024-12-16,180
2024-12-23,166
2024-12-30,185
2025-01-06,165
2025-01-13,158
2025-01-20,117
2025-01-27,158
2025-02-03,166
2025-02-10,185
2025-02-17,182
2025-02-24,184
2025-03-03,163
2025-03-10,174
2025-03-17,168
2025-03-24,157
2025-03-31,156
2025-04-07,165
2025-04-14,166
2025-04-21,148
2025-04-28,143
2025-05-05,164
2025-05-12,154
2025-05-19,143
2025-05-26,136
2025-06-02,133
2025-06-09,146
2025-06-16,137
2025-06-23,134
2025-06-30,144
2025-07-07,142
2025-07-14,118
2025-07-21,146
2025-07-28,149
2025-08-04,134
2025-08-11,119
2025-08-18,139
2025-08-25,132
2025-09-01,135
2025-09-08,133
2025-09-15,136
2025-09-22,126
2025-09-29,125
2025-10-06,164
2025-10-13,125
2025-10-20,132
